titulo,preco,preco_antigo,avaliacao,loja,frete,desconto_pct,link,tem_desconto,frete_gratis,faixa_preco,score
Smartphone Samsung Galaxy A36 5g 128gb 6gb Ram Câmera Tripla De Até 50mp Selfie De 12mp Ip67 Super Amoled 6.7'' Nfc Recursos Ai Android E Segurança Snapdragon - Preto,1430,2815.0,4.9,Webfones,Chegará grátis amanhã,49,https://www.mercadolivre.com.br/smartphone-samsung-galaxy-a36-5g-128gb-6gb-ram-cmera-tripla-de-ate-50mp-selfie-de-12mp-ip67-super-amoled-67-nfc-recursos-ai-android-e-seguranca-snapdragon-preto/p/MLB47115842#polycard_client=search-desktop&search_layout=grid&position=6&type=product&tracking_id=189b095f-017b-4f7b-a5e7-8ff0a540fbf7&wid=MLB6410679768&sid=search,1,1,1k-2k,27.15
Xiaomi Redmi 14c 4G 256 GB 8 GB RAM dual sim cor preto,830,830.0,4.6,Desconhecida,Não informado,0,https://www.mercadolivre.com.br/xiaomi-redmi-14c-4g-256-gb-8-gb-ram-dual-sim-cor-preto/p/MLB41287578#polycard_client=search-desktop&search_layout=grid&position=7&type=product&tracking_id=189b095f-017b-4f7b-a5e7-8ff0a540fbf7&wid=MLB6628300600&sid=search,0,0,500-1k,2.3
Smartphone Motorola Moto G06 - 128gb 12gb (4gb Ram + 8gb Ram Boost) E Camera 50mp Com Ai Bateria De 5200 Mah Tela 6.9,661,999.0,4.9,Desconhecida,Chegará grátis amanhã,34,https://www.mercadolivre.com.br/smartphone-motorola-moto-g06-128gb-12gb-4gb-ram-8gb-ram-boost-e-camera-50mp-com-ai-bateria-de-5200-mah-tela-69/p/MLB61381499#polycard_client=search-desktop&search_layout=grid&position=8&type=product&tracking_id=189b095f-017b-4f7b-a5e7-8ff0a540fbf7&wid=MLB4515672567&sid=search,1,1,500-1k,22.65
"Celular Samsung Galaxy A07 128gb, 4gb, Câmera 50mp, Tela 6.7 , Proteção Ip54, Processador 6nm - Preto",599,899.0,4.9,Samsung,Chegará grátis amanhã,33,https://www.mercadolivre.com.br/celular-samsung-galaxy-a07-128gb-4gb-cmera-50mp-tela-67-proteco-ip54-processador-6nm-preto/p/MLB55034955#polycard_client=search-desktop&search_layout=grid&position=9&type=product&tracking_id=189b095f-017b-4f7b-a5e7-8ff0a540fbf7&wid=MLB5859349564&sid=search,1,1,500-1k,22.35
Samsung Galaxy A06 5g Dual Sim 128gb preto,719,989.0,4.8,Vikings,Chegará grátis amanhã,27,https://www.mercadolivre.com.br/samsung-galaxy-a06-5g-dual-sim-128gb-preto/p/MLB48946861#polycard_client=search-desktop&search_layout=grid&position=10&type=product&tracking_id=189b095f-017b-4f7b-a5e7-8ff0a540fbf7&wid=MLB6433836010&sid=search,1,1,500-1k,20.5
"Celular Samsung Galaxy A17 Com Ia, 256gb, 8gb Ram, Câm De 50mp, Tela De 6.7 , Nfc, Ip54 - Preto",1259,1399.0,4.9,Samsung,Chegará grátis amanhã,10,https://www.mercadolivre.com.br/celular-samsung-galaxy-a17-com-ia-256gb-8gb-ram-cm-de-50mp-tela-de-67-nfc-ip54-preto/p/MLB55254425#polycard_client=search-desktop&search_layout=grid&position=11&type=product&tracking_id=189b095f-017b-4f7b-a5e7-8ff0a540fbf7&wid=MLB4583723537&sid=search,1,1,1k-2k,15.45
"Celular Samsung Galaxy A07 256gb, 8gb, Câmera 50mp, Tela 6.7 , Proteção Ip54, Processador 6nm - Violeta",852,1399.0,4.9,123 Comprou,Chegará grátis amanhã,39,https://www.mercadolivre.com.br/celular-samsung-galaxy-a07-256gb-8gb-cmera-50mp-tela-67-proteco-ip54-processador-6nm-violeta/p/MLB54964804#polycard_client=search-desktop&search_layout=grid&position=12&type=product&tracking_id=189b095f-017b-4f7b-a5e7-8ff0a540fbf7&wid=MLB4277746349&sid=search,1,1,500-1k,24.15
Smartphone Motorola Moto G05 256gb 4gb Ram Camera 50mp Vermelho,699,1199.0,4.9,Motorola,Chegará grátis amanhã,42,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=4UpDDtXfwNWM%2BegSR52pPPuWGgGI3mjNDBc732xF%2B%2Fy18u%2BbBCsWhkkREosyJIcUwFVnfU15BopMIKpVEJ1u65DgdNgl4C75eMyMRkP%2FrliSpxcGPFnKdwIVi5orVakxgaCZumjko7uUwXhCccsZaQT6XSZJbIYU5yTO%2Bp8Sd3Om2HnwO4pky0PvptmWx1yfvwM01CCBFntSIAfseXkvPescxNmMmirkMJ2MOZmX26NyCdu4NQjMsXvCp54My2kmfvtDfGHmGL44EHQHXm3HzTFIS99nWEZ7DmRsoNuJEhg1DAgkgtyusObugmPV%2BjU%2F%2F3ztyfmuPiaGi9OTXSEJqFsQatOKKovAIV6oFCHEV71FnLRQOmK4K14DjWX5RNNi%2BW3FukJBEKGATV8zG%2Fdtw9r4cT%2F%2Fh2btfGxZbZBTWV%2F3eekXXZthA5TDphTsGXu6z5z9ByaI9mF3Mx0G9HSfX5GJLwfMoJ6Z7mc%2FtGfWTKpC0z7zNKz2XAeC4cQgKLJFL1z14ZELmH4xykNik2%2BuYPEmLMwBbbORrh02qb%2BlaW4LLvmcsXyy8Gfs63JXWgO5NpZqFTjCLqGxOLbNOOv6MX3FYCTaNia%2Bo7cZK%2B%2FtMeCIbsVkN1lV0PfkMXPdj6XiKPRO9169gnonHrYIk4Y5ZZynZfSG6BByOQxSvqi6Yl5%2Fd2L%2Fk0jf7bI1BVrkVXZjVSArp4vdUF69P01Pvh6jDLKBDecnIo1od5qqpNwYBjNrPMYHYDCaT3Rp2hDQTI1f7W6A5ATr2JGWAfT6l%2Fqhm7db%2BU4EEFKdX9p1d2LPfKpDwUsbSw8MImX%2Bgiy7MUfF0yMU5BYmceAQ2VMOPdw%2FruKMQe55wFHDTzoi%2Fs4UmFfxfQMhmZbuluDK4lhTIt%2FeTOUnw5Gyw%2FvaNLe2H8UNcuoGDT45yFJpjgwwNiFAM%2FDYGE8tjX2EddriygpEfmLtUNM0SMsw#polycard_client=search-desktop&is_advertising=true&searchVariation=MLB58493174&backend_model=search-backend&search_layout=grid&position=13&type=pad&tracking_id=189b095f-017b-4f7b-a5e7-8ff0a540fbf7&wid=MLB5774641722&sid=search,1,1,500-1k,25.05
Smartphone Motorola Moto G56 5g - 256gb 16gb (8gb Ram+8gb Ram Boost) Camera 50mp Sony Lytia 600 Ultrarresistencia Militar e Ip68 + Ip69 - Cinza,1598,1999.0,4.9,Motorola,Chegará grátis amanhã,20,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=49C6%2BK3B8y5cZHfmUpLBo2vstJwNGvoDK%2FNdyXyH5Nxi7StWaWfOjIVuBnQrCU2MDPdWG7JZNrkHRMFxObmBkuDn7NSa49GO75Nn4L3upfjVabn23J4vv4QCuKUiR8cWb0L%2Fiyw6SQuzr7HYoyM9LNwwKwkMjxy1W%2FWtRrydnHuEvPwyC2FAgmuC9dGQ1aT4Lt2I061LHl5%2F4axTluVR5oaTmQgsOfBlmY7sYNRX7GJqBmJPoNvR%2Fy4D6cpch4Ui3%2Flc3xYMyEhWApeQYlqVSxwjGzmywxO5bI6tiqdvqg4l7EzTWUsoxKYzxt%2BC8Bmyme4aH3R%2BmNRMeLwl9lSHbBAUN4Cx7DCiMNnwdob2y9ePhrGQM2M1dOHH%2F6GmCUsX%2BdbTPW5AQA9nuhTRHyJYSRhWoW18EifishJKN%2FGRjzpUGzTK5Ej8rPTVSavchNcjHaOH2xbTqJ0JuJlqZ5Vl9BFhTcgnSWibLsuSedNIpjYRucqEMZCut6A3aBCWPSCHKDJ3kYCC8R4UWcpBbWRG5hnybI2xMmYuWdzmXymt8Z5wL5f3LtFayOhY2Ie6Dtn%2BophWXn7IkP9Yvgv1juXAg6Q44yrPXZ7Fw1GQMoCqFxwDRf7PexgbpucdtvABC7vwa63xOerRmEcWYv5G%2BEB2PuES%2B%2F0Ps2OIU%2FwILcs3j5pUGHusO5v5ea6bVOkVc1NNFHLAXA5GoAr3ybbDs1OpvtP91rg%2FhtqO%2BeduWc2nUiV6aPyyJRo5%2F3MlvI1ssNfbVQLN57XlUEw19nul%2BAK8lKfD5mEZGAV3UUhCW1Ju2A1n6I%2F50229P4ah2UqZzOWqsWe8ifH%2BGXFooErlZbsKfgJevHj6oht9IL3%2BZsVeLXgbdhHU33bf0FCK%2FHQ%2BNs17UvGdgusd7AdX1MxEA99soewZnhY0qLSAcbryMF3g2MI73O5SKAGgygkJzN3phLXzlY7SNUZMBBvjRe5t25UodCvPo%2Buzllx3%2Bwh2nBFy1bvdkx3%2B%2BdQ9m%2FtmZQAUD9f7%2F55OI89KDzUEvyuZQeBEQOMa%2B6drsBHuKj9XwA%3D%3D#polycard_client=search-desktop&is_advertising=true&searchVariation=MLB50301060&backend_model=search-backend&search_layout=grid&position=14&type=pad&tracking_id=189b095f-017b-4f7b-a5e7-8ff0a540fbf7&wid=MLB5402372302&sid=search,1,1,1k-2k,18.45
"Smartphone Motorola Moto G67 5g - 128gb 12gb (4gb Ram + 8gb Ram Boost) Camera 50mp Sony Lytia 600, Tela 1.5k Extreme Amoled 120hz, Ultrarresistente - Chumbo",1529,1899.0,4.8,Motorola,Chegará grátis amanhã,19,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=FEDYkhooT6QdVw6ywWTQpvPY4j%2FrzllIIuQOOLhXwRkO7QC0EU3ZsycGQdQLepYD%2FZ44I2BcR5xK5fhxB%2FdCpdly7Vl%2BECM%2FcVvNr9pQwQdURbQiEnLr%2B46ZTr2rAc9HA3Y%2FA9DdlblyYAH3bCPEAvz5j9pHoN8VAzZgDxG6XAuHTDkkBo%2BwldfMmJf9PGpFHNlfprnxVh72zZ8tPJkIO0J2V0075WhgH%2BzrtmMT3teOWYRwDYbRoz316uWC92q%2BcXEm%2FYj%2BU2pXEW2uxi5%2Bk0mHog9ESvEZSqKbZXwD3phk7Y7DNCLQ%2BXb37PBNoRZcrZeequBd%2F2gnu7duVvCIW2YFvAE5OheyXMj4fC%2BA8kmjPcmrLqMNBT3mOlWlvA9T9VSyFxtefgix6ja6Kl50%2Bw9mbO341HrAmIQmFoz%2FvHbtaXMSeC%2BK3KdjjYK6s6DtaI0XkV7w8c%2B%2BoLxbMwnUp7j3WfdGYHkoUyyxCKIVa%2FRPBPOpvRxEyXBIQVY7ueHot3zLD%2FuViA5EUHCDu3%2B%2F7rrbSBbxvCR3Qs%2BsBLpJu897TjkicMt7Tu07gIfOhaAGET7D4u%2BG7K7frgdLmMSgw1LfEN4iZmYWQ9zMVvC3%2FhrITmWd3R0XmipGPLlhlCITExsC2VckzgW%2FKuOZKmIb4QA72COCCwACQGY0ui%2BePIkSgUqk4fDZkj5LtKKo13C0IUekSOm%2BbLJ5CIOid0bwbMZtySka1Ik72tRO6wgGLXtLfyz9UxdQHS1lSI0YkIPXbWxNJwX62KrTOxmIvg90Q%2Fr%2BvihItXsiqPefkdQADPsLrm7gbeRLjc%2Bro3u0g13Abd1Jq2r3U4dUc0e0ujRADwjV1beNWrX0Vv%2FI3Oi0RnEB9C7yyzcK8q6BfcR%2BvIWg9OUunOoxxmXIU2X7Ihq25HG1ROOjr1x%2F5q8IpgIJSs9qPJq5vEtQlflpSA219GqjiH2PPNBK5nwfPP8v0GnFfdaSKGsvOYjsS7UJmM%2FcNDbOZ1Amb6f5OAmaAHztpCG8dgu88jxZARqU8C63DWU9pOunYbK5tn%2Bck5jN0Q%2Fgr3BiRU%2Fy1MwY6kY%3D#polycard_client=search-desktop&is_advertising=true&searchVariation=MLB65319818&backend_model=search-backend&search_layout=grid&position=15&type=pad&tracking_id=189b095f-017b-4f7b-a5e7-8ff0a540fbf7&wid=MLB6420538026&sid=search,1,1,1k-2k,18.1
"Smartphone Motorola Signature 5g - 512gb 24gb (12gb Ram + 12gb Ram Boost), 3 Cameras 50mp Sony Lytia E Zoom 100x, Tela 1.5k Extreme Amoled 165hz - Preto",7649,8999.0,4.8,Motorola,Chegará grátis amanhã,15,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=vImn1L40TYjuFGIoF%2FT7xXLm3eh9TAE6VBURqWOL6VRlACY2ILeZ2ZhqIACCasfpv9BbrlLOtFl%2FHye%2BZOFBvkDJ2HukUSBBfNd111vBeBCN09Zl1BQ1TRmPkuRD223%2B08SJa5tr2hZ0V%2FT7FXw%2BjWBRI43aCiYF1zBORqixwjvC1ckpE1neAnnajdkSvZXYFNuU1NMbIe7mQaAEgKyah8HESWN1vo08xu2i7E%2FsPSTWYDQe6H2s382g7xk2HQF988ubW2nFOB00X%2BS780M5SHXsy%2FndyOl2a%2Byx18V4RGQfdNowRF6ydfPv8Yepp0GuOpVb7axtMwjNZESH%2FmF74ryrd%2FGPgT6puhOVLxYL4e6M3ho7ju0wVljRM2TUXwNY9VuFOv7XGV9XLusIzlaJMHZ%2BBQa9%2Fuh3XWFDAadCBMyPP49%2FBNrp45cGh0kPGxMMvGkoBysGIZJA96%2FG6rDLxWZ2da9vo21kpwch2%2FEg%2FVOx%2ByiB5n9WeOVtYEpYPtGm%2B56WQxYaLoVcWIj1qD3%2F7aKGfAzKuw8z6yukweUL5DKL1BY%2B%2BCEjmRBE2L%2FytTA1cMCGqy%2Bm3Z%2FRxLEFmQEy2Us3dSKLQ7iz0YDaJV9pXC7sKf5ueOMJGqy%2B6bWZL6og6enmPZQQL%2Bdu0QPQSw4a3qTY%2FA7BUrYfCG9iiX6PIUj6ARViN%2FpRtjD3K%2Bsdl13QQrWPeiAnZEIdwwmjd3MKxfuv0FSxDO8Xw643cfHd70LWl%2BSvIhyz6Gce6CFNjmiBXNSzi60nS%2BmhkexvQsakgxTlGPuxl8icUncTqnAUCdrSu%2Fn3yOd8f0phrTHmr60wNc1cDkk7t%2BC3zS4siqKoHAcGtLBCGxNnHDM1iXGYUTs5ZYADCya3NKv9VKjESZUhnzfWhhEpIXWtSNtIr8G4Hri2P8HIY2XRu5fUJbYbkgcb53qfCGjVEDfhuYZckakVkRuWEd143hO6I5nPI%2BF2A2jETufe%2BF%2F8w8A1ixSxseJTC7hQjG4nCNMs%2BYVBuHL5S%2FdbHI82p89OoC2paDZirIcMk8eBUEKXisQ2XfKzvpKHF4c%3D#polycard_client=search-desktop&is_advertising=true&searchVariation=MLB65938141&backend_model=search-backend&search_layout=grid&position=16&type=pad&tracking_id=189b095f-017b-4f7b-a5e7-8ff0a540fbf7&wid=MLB6373850588&sid=search,1,1,5k-10k,16.9
Smartphone Motorola Moto G06 - 256gb 12gb (4gb Ram + 8gb Ram Boost) E Camera 50mp Com Ai Bateria De 5200 Mah Tela 6.9 - Bege,723,1349.0,4.9,Motorola,Chegará grátis amanhã,46,https://www.mercadolivre.com.br/smartphone-motorola-moto-g06-256gb-12gb-4gb-ram-8gb-ram-boost-e-camera-50mp-com-ai-bateria-de-5200-mah-tela-69-bege/p/MLB55762063#polycard_client=search-desktop&search_layout=grid&position=17&type=product&tracking_id=189b095f-017b-4f7b-a5e7-8ff0a540fbf7&wid=MLB5765125576&sid=search,1,1,500-1k,26.25
Smartphone Motorola Edge 60 Pro 5g - 256gb 24gb (12gb Ram+12gb Ram Boost) Tela Quad-curve Moto Ai 50mp Sony Camera Ultrarresistencia Militar Ip68 + Ip69 - Azul,2694,4499.0,4.9,Motorola,Chegará grátis amanhã,40,https://www.mercadolivre.com.br/smartphone-motorola-edge-60-pro-5g-256gb-24gb-12gb-ram12gb-ram-boost-tela-quad-curve-moto-ai-50mp-sony-camera-ultrarresistencia-militar-ip68-ip69-azul/p/MLB49085450#polycard_client=search-desktop&search_layout=grid&position=18&type=product&tracking_id=189b095f-017b-4f7b-a5e7-8ff0a540fbf7&wid=MLB5382324466&sid=search,1,1,2k-5k,24.45
Smartphone Samsung Galaxy A36 5G 256GB 8GB RAM,1521,3299.0,4.9,Samsung,Chegará grátis amanhã,54,https://www.mercadolivre.com.br/smartphone-samsung-galaxy-a36-5g-256gb-8gb-ram/p/MLB47111905#polycard_client=search-desktop&search_layout=grid&position=19&type=product&tracking_id=189b095f-017b-4f7b-a5e7-8ff0a540fbf7&wid=MLB5317478858&sid=search,1,1,1k-2k,28.65
"Celular Samsung Galaxy A17 5g Com Ia, 256gb, 8gb Ram, Câm De 50mp, Tela De 6.7 , Nfc, Ip54 - Preto",1576,1899.0,4.9,Samsung,Chegará grátis amanhã,17,https://www.mercadolivre.com.br/celular-samsung-galaxy-a17-5g-com-ia-256gb-8gb-ram-cm-de-50mp-tela-de-67-nfc-ip54-preto/p/MLB54961455#polycard_client=search-desktop&search_layout=grid&position=20&type=product&tracking_id=189b095f-017b-4f7b-a5e7-8ff0a540fbf7&wid=MLB6574985998&sid=search,1,1,1k-2k,17.55
Celular Smartphone Realme C73 256gb 8gb Ram Dual Sim 120hz 6000mAh Violeta,1149,1999.0,4.8,Webfones,Chegará grátis amanhã,43,https://www.mercadolivre.com.br/celular-smartphone-realme-c73-256gb-8gb-ram-dual-sim-120hz-6000mah-violeta/p/MLB62258511#polycard_client=search-desktop&search_layout=grid&position=21&type=product&tracking_id=189b095f-017b-4f7b-a5e7-8ff0a540fbf7&wid=MLB4334411855&sid=search,1,1,1k-2k,25.3
"Celular Samsung Galaxy A26 5g 256gb, 8gb Ram, Câmera De 50mp, Ip67, Tela Super Amoled 6.7 , Nfc - Preto",1405,2167.0,4.8,123 Comprou,Chegará grátis amanhã,35,https://www.mercadolivre.com.br/celular-samsung-galaxy-a26-5g-256gb-8gb-ram-cmera-de-50mp-ip67-tela-super-amoled-67-nfc-preto/p/MLB47424244#polycard_client=search-desktop&search_layout=grid&position=22&type=product&tracking_id=189b095f-017b-4f7b-a5e7-8ff0a540fbf7&wid=MLB5474927460&sid=search,1,1,1k-2k,22.9
"Celular Samsung Galaxy A17 Com Ia, 128gb, 4gb Ram, Câm De 50mp, Tela De 6.7 , Nfc, Ip54 - Preto",899,1499.0,4.9,Samsung,Chegará grátis amanhã,40,https://www.mercadolivre.com.br/celular-samsung-galaxy-a17-com-ia-128gb-4gb-ram-cm-de-50mp-tela-de-67-nfc-ip54-preto/p/MLB54987753#polycard_client=search-desktop&search_layout=grid&position=23&type=product&tracking_id=189b095f-017b-4f7b-a5e7-8ff0a540fbf7&wid=MLB4217306791&sid=search,1,1,500-1k,24.45
"Celular Samsung Galaxy S25 Fe 5g, 128gb, 8gb Ram, Câmera Tripla De 50+12+8, Tela Grande De 6.7 Jetblack",2868,4499.0,4.9,Samsung,Chegará grátis amanhã,36,https://www.mercadolivre.com.br/celular-samsung-galaxy-s25-fe-5g-128gb-8gb-ram-cmera-tripla-de-50128-tela-grande-de-67-jetblack/p/MLB61692896#polycard_client=search-desktop&search_layout=grid&position=24&type=product&tracking_id=189b095f-017b-4f7b-a5e7-8ff0a540fbf7&wid=MLB6087231690&sid=search,1,1,2k-5k,23.25
Moto G15 Dual Sim 4gb Ram 128gb Azul Marino,699,1099.0,4.8,Motorola,Frete grátis,36,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=rCqTeYswz5%2Bb1p6cCzb04yYyNHAjR8fDcy9JFLGImYrdH1ZozNS0scvKaAFz8GSIUZjSbwACjCFqkGmymNYlhPpNUET9EGzkJtZ3AQ5QVSK6t4PDG9s%2BLMoOVNuupPtIcU%2Bj7tsLfTJwlgrJLmKlcHHp%2BBXAu6BgweeVRjzdyqEt%2FovfvdwsPLty0iLVx5KjvY87gi8HcglcTQasA0TYFv1lSM0crcccaeiYqN6YyR4Muk2qlHhMhmXc%2Bu2FATy3doDjsFEVQ49ZoOJ9rOxzXl9JY0ASQkj0oDIQXQNdh4j8fEnVi33sEe9kfNYF%2FUBq%2FdNqgIJgUGDdm66WDD3ijuKYuIVWQUJY32smefO3kGiXu8q62Cr6txKTXpFQLk4XnFoyuPk7OdEZXymvCWMwhise4Ltm2IxlFiQF7qP91TjbAMGL9lAWSiSn7ABPtl812LED2GQV5omW07tJsTabnizj4IcJ7kSBdb7VSjOv%2FeZxlcOmK9WgyLmwHm0yyfg16nZTQmyIS6%2FSa%2F6BGlm96wXKXdJkl1okyVjGLR7usfWPr2ZIM3a13k2UjFwcHCqeZn%2BsMT4GG7TtR3MqntPTuGuo8eNxl1%2Fl1uExADEgsSvk0ZNIoStdiSNdtzsub2mGRW07DP0BDMCG3YzWruu8MvMqmuZEVveP3bjjY%2BXvEh4dJc8fdfovZFyfFSI0QfuxealiPhqaf0VdAAbW6i1IU69A7qVdw%2BbL9Wa8DEE3rQVcb%2FZ%2Bfe%2FX4eNuPmneXPDU6AMx6PW55t6NP5F9pRPX2lcc1FA7sibvaSDWXcnhd5Mgs%2FrbBm1%2Fgd4alMhPz12HLma9AHiqkQVxxu2BHc1o2e9%2FXRDEL0ZMgcBxJec5X5yXPC6Qg7L5NViFW9JfrxfnxZy3GM5PCi5ASS7zsP5NLXDsonbnoDin7DgHCJ8v1ww4BA%3D%3D#polycard_client=search-desktop&is_advertising=true&searchVariation=MLB46056608&backend_model=search-backend&search_layout=grid&position=25&type=pad&tracking_id=189b095f-017b-4f7b-a5e7-8ff0a540fbf7&wid=MLB3975530813&sid=search,1,1,500-1k,23.2
"Smartphone Motorola Moto G17 4g - 128gb 12gb (4gb Ram + 8gb Ram Boost) Camera 50mp Sony Lytia 600, Tela Fhd+ 60hz, Bateria 5200 Mah - Azul",899,1299.0,4.9,Motorola,Chegará grátis amanhã,31,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=itGyjJHMT2M2jTgKfEQWbapG2LQrHUTpTKLfP8naIqTtWfsSk%2BUfADQ4e%2Frcues63PEu0NG4R193xohzKr2wdOB3mynUnUQCFO3Gwt3jglUVwYCUC2zI%2FRR7RGqevCSBc6fdxlIDljJ6dLkvdRji3Fq9i5A9F3GjLzxOAqCJCkgRWQmctwwWe5SfzRwFUpYmyvcAoVC%2B%2F4Dg%2BmTh0D6KhfF2QeU%2Bzcv5T8F1IbVYMilGBZSp%2FgkS%2FLfdjHPA6he6IO4Ti0rHS%2FaWrcfjikLGX8ABmkRIuI7FHOtyC9Z6ZW%2Bl4388tKH5R0qIANgVkoq7SXqXHF%2BYy78kqwWDXdeFwyqPwPEGRWivRQ6fxl6oJsdfeTWci6XCngoP52N6SOb8pG8x0GiLEt0pVvW3fMF3WPoQRTvBTJ2iX3UGxE5Pu31tLM7OxEFQG7ZId1ugBezfhdyKvOyFtSmFQDBHR%2Bwbhl65XC1W%2B2G1MKQV%2BZiwviNup%2FQvP%2BLnqgGqHuaUatwikERaMiBRwRlAoSHy2KkuMMunYoVHAGOhU9DdF%2BIWYkkVvV%2FRlLMTldgxsEcqdBlX8H%2BCZa72zXRyg35NTSDeCSCjCJ%2Fhnx25%2BYsb6g%2FzwCutt76hSPy5OfAbm7e6%2FhOuBJ1H8xzvmr1Z5y%2BDExRJerWZdWi5yHaItd92RiePWUK8PKDKs7PU9AolkPWJ8A15bJQtQMirw%2FH%2FfqDPsCud5c5w%2FTOVk%2BBZBOtp1deBnmzI4JC%2FUiKLvd%2F7uxHIl3HBhWm16s2u7hx3McJmYh2AJs8m4TQUlmFSe206lBB5kiBynNmhuYWT19iaaHJeQYdhG2WJ65z7QE8bsPllXPvySdLxOBrWauTEex3Brf9UJ2lbB6NjU11DgRU8fibDdBU5S18AhP1k1xl5OviXIFJ%2FfWEWiXcQXV3qo4Hx1CCiauPtohNzF1ib%2Fp2oAbndxyEp%2B3szIy5UI74CyiAP20jGLYoICVm%2FJ92oHH7J%2F28MMDnnXdCQE8FUPb9jigBGvJnapazaYh2aRkZ0s4aXQsgSwxfJCb4M#polycard_client=search-desktop&is_advertising=true&searchVariation=MLB65041642&backend_model=search-backend&search_layout=grid&position=26&type=pad&tracking_id=189b095f-017b-4f7b-a5e7-8ff0a540fbf7&wid=MLB6420215012&sid=search,1,1,500-1k,21.75
"Smartphone Motorola Moto g86 5G - 512GB 24GB (12GB RAM+12GB Ram Boost) Tela 1.5K pOLED, 50MP Sony camera OIS Moto AI, videos em 4K, IP68 + IP69",2069,3099.0,4.9,Motorola,Chegará grátis amanhã,33,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=Mh6xiQNM3xlcojzpENhVhrQSoXDO6qkMsBnrkwoL4h8tCp1YDZ6e6crcfrjLbzvny1uwfJ1KzY8umCvyD%2BwkHrhK05UB93YuBi%2FeBIdedi7kLOXrjVHGwJYNP7i3SKin6RoqFnWUlgCgqbA33XZ0GljN%2BOyxQtp%2BGIJpRnw854NWKYsC%2FC3oNetTQHK56%2BW6HzK6%2Bz1%2B86LEDaan%2FfCnjtuO4BGi6wwH2AkGKgdjJM2lPJfClgk79kBlHuQvxTHh%2BnF49U6hsbykkme4vKmySKhwYiGCtuPWucKX3IGBySOZi8at%2FEQXcmw2ut7WIqC1wNpEbOBOm9jCP%2BnVh%2BVp1s%2BH2Uwq5Jk96gh%2FEPzp88dBZ7rzXJ5Tmp0FzopjEDqE11oxgT92LXyV2VCbg71QX1xn9b7Bv6q%2BC5yGr1IsFyhPzV3Ra%2BmZNav12mcqwU199fCMx2%2BLeCIjZDhYTRA%2B06HpawUy%2Bby0a8n859VV6GGObY7GRzLfviD0F9QBBSgqpLnT7CH9tmQaih5%2BnooIWoiAbXOvocYv5kaR02vqspzoWbpros%2FrlkMylPoQCJeoj8i4NwJwcoG6NFAUpqYIRZ5JceAm%2BfyOLchBABLnK6IaKtQeM4FNY9M8D7TZgFT%2Fy%2BIhOMY7NJjBsCC8eNixiDNRavIgkUGzruzUQ5qMp8wrZ7tByweyNkdBJjxARj0oSHR5Q4Ez625NMqzENXiIFt5sPXfiGuRAMor1cS8cMUXdZ6TJmYmI2gWA4t16SqTVj0VLYCzbT%2BIDk651kUgX%2FKdQGiuFuaRZKDIyIV7FzxeiCVF54YcgJsS1O1mWcuNRfdkB8sz5%2B%2B5wdmxJgdKU7cUMJt54wB%2FlGW0YnTLjYy2Pr6JynJ0ufZXlKqf9q3OwUiQJy%2BgwlPrpyb2K4OjaaNaTdH55fUujZYWyucweg2Xp2eIzyyPtZYbsm2JbbeD6LA%2BI5Eimu4QCIkHSR6FZCjEAW32RuohPZfqKpiTmZqINQnfSB9v5kY6By2IaL4UJ%2BKT8Jlr0pHcQ4Z705oYUgW%2Bf31R5zwZSQbI%3D#polycard_client=search-desktop&is_advertising=true&searchVariation=MLB62124802&backend_model=search-backend&search_layout=grid&position=27&type=pad&tracking_id=189b095f-017b-4f7b-a5e7-8ff0a540fbf7&wid=MLB6152645844&sid=search,1,1,2k-5k,22.35
